model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
mlp,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.998,0.05,0.509,0.032,0.062,0.033,,1e-06,original,20,6,1817.6664872169495,0,8.123654726217413e-07,0.0013587474822998047,15.84460997581482
naive_bayes,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,0.556,0.002,0.459,0.003,0.003,0.003,,0.0,latent,20,6,1817.6664872169495,0,8.123654726217413e-07,0.0013587474822998047,15.84460997581482
logreg,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,0.884,0.006,0.388,0.004,0.006,0.004,,0.0,latent,20,6,1817.6664872169495,0,8.123654726217413e-07,0.0013587474822998047,15.84460997581482
knn,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,0.65,0.001,0.433,0.005,0.007,0.005,,0.0,latent,20,6,1817.6664872169495,0,8.123654726217413e-07,0.0013587474822998047,15.84460997581482
xgb,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.092,0.01,0.44,0.007,0.011,0.007,,0.0,latent,20,6,1817.6664872169495,0,8.123654726217413e-07,0.0013587474822998047,15.84460997581482
rf,lc,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,8.936,0.415,0.453,0.004,0.005,0.004,,1.5e-05,latent,20,6,1817.6664872169495,0,8.123654726217413e-07,0.0013587474822998047,15.84460997581482
mlp,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.79,0.035,0.427,0.018,0.034,0.018,,0.0,latent,20,6,1817.6664872169495,0,8.123654726217413e-07,0.0013587474822998047,15.84460997581482
naive_bayes,random,0.775,0.765,0.765,0.775,0.05,0.055,0.055,0.05,0.524,0.001,0.797,0.393,0.779,0.64,,0.0,original,20,7,,,,,
logreg,random,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,0.724,0.004,0.83,0.488,0.953,0.912,,0.0,original,20,7,,,,,
knn,random,0.85,0.845,0.845,0.85,0.05,0.056,0.056,0.05,0.759,0.001,0.778,0.487,0.954,0.914,,1e-06,original,20,7,,,,,
xgb,random,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.155,0.11,0.887,0.478,0.936,0.882,,0.0,original,20,7,,,,,
rf,random,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,12.693,0.422,0.929,0.492,0.954,0.915,,9e-06,original,20,7,,,,,
mlp,random,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,1.821,0.045,0.838,0.482,0.943,0.895,,0.0,original,20,7,,,,,
naive_bayes,k-means,0.75,0.722,0.722,0.75,0.209,0.246,0.246,0.209,0.553,0.001,0.78,0.361,0.716,0.56,,0.0,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010976791381835938,29.075759410858154
logreg,k-means,0.8,0.781,0.781,0.8,0.127,0.147,0.147,0.127,0.814,0.013,0.78,0.452,0.893,0.809,,0.0,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010976791381835938,29.075759410858154
knn,k-means,0.775,0.76,0.76,0.775,0.122,0.139,0.139,0.122,0.729,0.0,0.727,0.48,0.944,0.897,,1e-06,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010976791381835938,29.075759410858154
xgb,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,1.082,0.045,0.493,0.428,0.853,0.745,,0.0,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010976791381835938,29.075759410858154
rf,k-means,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,11.716,0.434,0.584,0.412,0.818,0.694,,6e-06,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010976791381835938,29.075759410858154
mlp,k-means,0.6,0.597,0.597,0.6,0.146,0.149,0.149,0.146,1.338,0.017,0.734,0.445,0.881,0.79,,0.0,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010976791381835938,29.075759410858154
naive_bayes,k-means,0.825,0.82,0.82,0.825,0.061,0.065,0.065,0.061,0.494,0.001,0.741,0.43,0.851,0.742,,0.0,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010976791381835938,29.075759410858154
logreg,k-means,0.9,0.898,0.898,0.9,0.146,0.148,0.148,0.146,0.829,0.006,0.924,0.517,0.978,0.96,,0.0,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010976791381835938,29.075759410858154
knn,k-means,0.85,0.843,0.843,0.85,0.094,0.101,0.101,0.094,0.671,0.001,0.768,0.538,0.991,0.985,,0.0,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010976791381835938,29.075759410858154
xgb,k-means,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,1.097,0.028,0.885,0.51,0.975,0.954,,0.0,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010976791381835938,29.075759410858154
rf,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,9.023,0.173,0.905,0.501,0.966,0.936,,6e-06,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010976791381835938,29.075759410858154
mlp,k-means,0.775,0.766,0.766,0.775,0.094,0.097,0.097,0.094,2.139,0.039,0.904,0.51,0.974,0.953,,0.0,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010976791381835938,29.075759410858154
naive_bayes,k-center,0.875,0.874,0.874,0.875,0.079,0.079,0.079,0.079,0.544,0.001,0.61,0.182,0.36,0.221,,0.0,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010616779327392578,9.303574085235596
logreg,k-center,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,0.981,0.015,0.504,0.009,0.016,0.01,,0.0,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010616779327392578,9.303574085235596
knn,k-center,0.875,0.871,0.871,0.875,0.112,0.116,0.116,0.112,0.633,0.001,0.5,0.002,0.001,0.002,,1e-06,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010616779327392578,9.303574085235596
xgb,k-center,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,1.174,0.031,0.56,0.414,0.824,0.702,,0.0,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010616779327392578,9.303574085235596
rf,k-center,0.85,0.849,0.849,0.85,0.094,0.093,0.093,0.094,10.156,0.118,0.501,0.002,0.002,0.002,,1e-06,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010616779327392578,9.303574085235596
mlp,k-center,0.75,0.736,0.736,0.75,0.112,0.127,0.127,0.112,1.571,0.011,0.547,0.151,0.299,0.177,,0.0,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010616779327392578,9.303574085235596
naive_bayes,k-center,0.875,0.871,0.871,0.875,0.112,0.116,0.116,0.112,0.57,0.001,0.501,0.003,0.003,0.003,,0.0,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010616779327392578,9.303574085235596
logreg,k-center,0.875,0.874,0.874,0.875,0.079,0.079,0.079,0.079,0.876,0.005,0.5,0.002,0.001,0.002,,0.0,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010616779327392578,9.303574085235596
knn,k-center,0.875,0.874,0.874,0.875,0.079,0.079,0.079,0.079,0.605,0.001,0.5,0.002,0.001,0.002,,0.0,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010616779327392578,9.303574085235596
xgb,k-center,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,1.146,0.023,0.711,0.309,0.613,0.444,,0.0,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010616779327392578,9.303574085235596
rf,k-center,0.85,0.847,0.847,0.85,0.122,0.125,0.125,0.122,11.971,0.375,0.657,0.25,0.496,0.332,,1e-05,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010616779327392578,9.303574085235596
mlp,k-center,0.825,0.824,0.824,0.825,0.061,0.06,0.06,0.061,1.863,0.04,0.69,0.295,0.584,0.414,,1e-06,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0010616779327392578,9.303574085235596
naive_bayes,ag,0.75,0.732,0.732,0.75,0.112,0.127,0.127,0.112,0.55,0.001,0.783,0.364,0.722,0.566,,0.0,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0011506080627441406,1145.6448874473572
logreg,ag,0.725,0.715,0.715,0.725,0.122,0.134,0.134,0.122,0.801,0.011,0.744,0.414,0.821,0.698,,0.0,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0011506080627441406,1145.6448874473572
knn,ag,0.875,0.874,0.874,0.875,0.079,0.079,0.079,0.079,0.736,0.001,0.775,0.432,0.854,0.748,,1e-06,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0011506080627441406,1145.6448874473572
xgb,ag,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.068,0.009,0.36,0.412,0.822,0.699,,0.0,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0011506080627441406,1145.6448874473572
rf,ag,0.85,0.85,0.85,0.85,0.122,0.122,0.122,0.122,10.261,0.322,0.527,0.418,0.831,0.713,,5e-06,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0011506080627441406,1145.6448874473572
mlp,ag,0.75,0.743,0.743,0.75,0.112,0.114,0.114,0.112,1.569,0.036,0.793,0.382,0.757,0.611,,1e-06,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0011506080627441406,1145.6448874473572
naive_bayes,ag,0.6,0.588,0.588,0.6,0.094,0.095,0.095,0.094,34.786,0.002,0.747,0.445,0.881,0.789,,1e-06,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0011506080627441406,1145.6448874473572
logreg,ag,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,1.217,0.008,0.945,0.513,0.975,0.953,,0.0,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0011506080627441406,1145.6448874473572
knn,ag,0.85,0.843,0.843,0.85,0.094,0.101,0.101,0.094,1.287,0.001,0.859,0.534,0.987,0.978,,2e-06,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0011506080627441406,1145.6448874473572
xgb,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,1.483,0.033,0.853,0.46,0.907,0.831,,0.0,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0011506080627441406,1145.6448874473572
rf,ag,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,11.945,0.348,0.91,0.496,0.96,0.925,,1.1e-05,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0011506080627441406,1145.6448874473572
mlp,ag,0.725,0.704,0.704,0.725,0.094,0.107,0.107,0.094,1.821,0.056,0.934,0.507,0.971,0.946,,1e-06,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0011506080627441406,1145.6448874473572
naive_bayes,lc,0.625,0.56,0.56,0.625,0.137,0.178,0.178,0.137,0.556,0.002,0.5,0.001,0.0,0.001,,0.0,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0016214847564697266,16.316072463989258
logreg,lc,0.8,0.786,0.786,0.8,0.15,0.166,0.166,0.15,0.811,0.009,0.516,0.032,0.061,0.033,,0.0,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0016214847564697266,16.316072463989258
knn,lc,0.85,0.845,0.845,0.85,0.146,0.15,0.15,0.146,0.701,0.001,0.519,0.053,0.102,0.055,,1e-06,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0016214847564697266,16.316072463989258
xgb,lc,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,1.124,0.041,0.52,0.039,0.076,0.041,,0.0,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0016214847564697266,16.316072463989258
rf,lc,0.875,0.874,0.874,0.875,0.079,0.079,0.079,0.079,10.72,0.432,0.523,0.046,0.09,0.048,,6e-06,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0016214847564697266,16.316072463989258
mlp,lc,0.85,0.845,0.845,0.85,0.05,0.056,0.056,0.05,2.024,0.05,0.515,0.037,0.071,0.038,,1e-06,original,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0016214847564697266,16.316072463989258
naive_bayes,lc,0.65,0.597,0.597,0.65,0.094,0.147,0.147,0.094,0.556,0.001,0.504,0.02,0.036,0.02,,0.0,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0016214847564697266,16.316072463989258
logreg,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,0.859,0.008,0.356,0.003,0.005,0.003,,0.0,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0016214847564697266,16.316072463989258
knn,lc,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,0.656,0.001,0.371,0.011,0.021,0.011,,0.0,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0016214847564697266,16.316072463989258
xgb,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,1.191,0.028,0.338,0.022,0.042,0.022,,0.0,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0016214847564697266,16.316072463989258
rf,lc,0.9,0.898,0.898,0.9,0.05,0.051,0.051,0.05,9.598,0.165,0.438,0.019,0.035,0.019,,7e-06,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0016214847564697266,16.316072463989258
mlp,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.921,0.041,0.392,0.016,0.031,0.017,,0.0,latent,20,7,2479.7548019886017,0,9.255008810817711e-07,0.0016214847564697266,16.316072463989258
naive_bayes,random,0.875,0.868,0.868,0.875,0.112,0.119,0.119,0.112,0.58,0.001,0.791,0.379,0.75,0.602,,0.0,original,20,8,,,,,
logreg,random,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,0.703,0.005,0.847,0.477,0.936,0.882,,0.0,original,20,8,,,,,
knn,random,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,0.638,0.001,0.814,0.481,0.943,0.895,,1e-06,original,20,8,,,,,
xgb,random,0.9,0.898,0.898,0.9,0.05,0.051,0.051,0.05,1.105,0.037,0.929,0.492,0.955,0.917,,0.0,original,20,8,,,,,
rf,random,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,10.536,0.304,0.901,0.475,0.93,0.872,,6e-06,original,20,8,,,,,
mlp,random,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,1.619,0.031,0.846,0.477,0.935,0.88,,0.0,original,20,8,,,,,
naive_bayes,k-means,0.7,0.669,0.669,0.7,0.061,0.086,0.086,0.061,0.438,0.001,0.78,0.362,0.716,0.56,,0.0,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.001977205276489258,30.950334787368774
logreg,k-means,0.775,0.77,0.77,0.775,0.094,0.096,0.096,0.094,0.865,0.009,0.711,0.459,0.907,0.833,,0.0,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.001977205276489258,30.950334787368774
knn,k-means,0.775,0.759,0.759,0.775,0.094,0.114,0.114,0.094,0.665,0.001,0.772,0.498,0.968,0.941,,1e-06,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.001977205276489258,30.950334787368774
xgb,k-means,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,1.113,0.03,0.387,0.429,0.857,0.752,,0.0,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.001977205276489258,30.950334787368774
rf,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,11.399,0.319,0.543,0.416,0.828,0.708,,5e-06,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.001977205276489258,30.950334787368774
mlp,k-means,0.625,0.6,0.6,0.625,0.177,0.205,0.205,0.177,1.811,0.03,0.674,0.433,0.858,0.753,,0.0,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.001977205276489258,30.950334787368774
naive_bayes,k-means,0.675,0.637,0.637,0.675,0.1,0.16,0.16,0.1,0.472,0.001,0.723,0.507,0.98,0.963,,0.0,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.001977205276489258,30.950334787368774
logreg,k-means,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,1.088,0.007,0.923,0.519,0.979,0.962,,0.0,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.001977205276489258,30.950334787368774
knn,k-means,0.85,0.843,0.843,0.85,0.094,0.101,0.101,0.094,0.683,0.001,0.862,0.544,0.99,0.982,,0.0,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.001977205276489258,30.950334787368774
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.224,0.029,0.885,0.476,0.932,0.876,,0.0,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.001977205276489258,30.950334787368774
rf,k-means,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,8.049,0.117,0.788,0.476,0.936,0.882,,4e-06,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.001977205276489258,30.950334787368774
mlp,k-means,0.775,0.769,0.769,0.775,0.146,0.149,0.149,0.146,1.972,0.05,0.929,0.509,0.973,0.95,,0.0,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.001977205276489258,30.950334787368774
naive_bayes,k-center,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,0.55,0.001,0.61,0.182,0.36,0.221,,0.0,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.0010056495666503906,9.177034139633179
logreg,k-center,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,0.877,0.01,0.5,0.002,0.001,0.002,,0.0,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.0010056495666503906,9.177034139633179
knn,k-center,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,0.72,0.001,0.5,0.002,0.001,0.002,,1e-06,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.0010056495666503906,9.177034139633179
xgb,k-center,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,1.106,0.018,0.556,0.114,0.224,0.127,,0.0,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.0010056495666503906,9.177034139633179
rf,k-center,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,10.757,0.396,0.5,0.002,0.001,0.002,,5e-06,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.0010056495666503906,9.177034139633179
mlp,k-center,0.85,0.848,0.848,0.85,0.146,0.148,0.148,0.146,1.512,0.035,0.402,0.024,0.046,0.025,,1e-06,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.0010056495666503906,9.177034139633179
naive_bayes,k-center,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,0.617,0.001,0.703,0.291,0.577,0.407,,0.0,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.0010056495666503906,9.177034139633179
logreg,k-center,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,0.842,0.006,0.5,0.002,0.001,0.002,,0.0,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.0010056495666503906,9.177034139633179
knn,k-center,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,0.64,0.001,0.5,0.001,0.0,0.001,,0.0,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.0010056495666503906,9.177034139633179
xgb,k-center,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,1.133,0.039,0.843,0.425,0.841,0.727,,0.0,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.0010056495666503906,9.177034139633179
rf,k-center,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,10.522,0.405,0.565,0.117,0.231,0.132,,1.1e-05,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.0010056495666503906,9.177034139633179
mlp,k-center,0.875,0.874,0.874,0.875,0.079,0.079,0.079,0.079,1.519,0.021,0.614,0.224,0.444,0.287,,0.0,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.0010056495666503906,9.177034139633179
naive_bayes,ag,0.7,0.671,0.671,0.7,0.1,0.119,0.119,0.1,0.474,0.001,0.78,0.361,0.716,0.56,,0.0,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.0012879371643066406,1312.7430176734924
logreg,ag,0.725,0.723,0.723,0.725,0.267,0.267,0.267,0.267,0.879,0.006,0.7,0.457,0.905,0.828,,0.0,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.0012879371643066406,1312.7430176734924
knn,ag,0.775,0.755,0.755,0.775,0.094,0.114,0.114,0.094,0.682,0.001,0.832,0.496,0.964,0.932,,1e-06,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.0012879371643066406,1312.7430176734924
xgb,ag,0.9,0.897,0.897,0.9,0.122,0.127,0.127,0.122,1.135,0.016,0.482,0.419,0.835,0.718,,0.0,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.0012879371643066406,1312.7430176734924
rf,ag,0.825,0.818,0.818,0.825,0.1,0.105,0.105,0.1,11.343,0.38,0.641,0.395,0.785,0.647,,6e-06,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.0012879371643066406,1312.7430176734924
mlp,ag,0.675,0.673,0.673,0.675,0.232,0.231,0.231,0.232,1.359,0.018,0.722,0.404,0.8,0.669,,0.0,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.0012879371643066406,1312.7430176734924
naive_bayes,ag,0.85,0.846,0.846,0.85,0.094,0.097,0.097,0.094,36.214,0.002,0.822,0.435,0.86,0.757,,1e-06,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.0012879371643066406,1312.7430176734924
logreg,ag,0.875,0.868,0.868,0.875,0.112,0.119,0.119,0.112,1.197,0.012,0.932,0.518,0.979,0.961,,0.0,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.0012879371643066406,1312.7430176734924
knn,ag,0.85,0.834,0.834,0.85,0.146,0.167,0.167,0.146,1.25,0.001,0.876,0.519,0.981,0.965,,2e-06,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.0012879371643066406,1312.7430176734924
xgb,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,1.4,0.021,0.826,0.454,0.896,0.813,,0.0,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.0012879371643066406,1312.7430176734924
rf,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,11.797,0.41,0.887,0.476,0.932,0.875,,1.5e-05,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.0012879371643066406,1312.7430176734924
mlp,ag,0.8,0.787,0.787,0.8,0.187,0.2,0.2,0.187,2.316,0.057,0.932,0.508,0.972,0.947,,1e-06,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.0012879371643066406,1312.7430176734924
naive_bayes,lc,0.85,0.834,0.834,0.85,0.146,0.167,0.167,0.146,0.561,0.001,0.78,0.362,0.716,0.56,,0.0,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.012552261352539062,12.707952499389648
logreg,lc,0.85,0.834,0.834,0.85,0.146,0.167,0.167,0.146,0.704,0.003,0.505,0.02,0.038,0.021,,0.0,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.012552261352539062,12.707952499389648
knn,lc,0.85,0.834,0.834,0.85,0.146,0.167,0.167,0.146,0.685,0.001,0.5,0.011,0.019,0.011,,1e-06,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.012552261352539062,12.707952499389648
xgb,lc,0.9,0.898,0.898,0.9,0.05,0.051,0.051,0.05,1.151,0.031,0.516,0.032,0.061,0.033,,0.0,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.012552261352539062,12.707952499389648
rf,lc,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,11.333,0.327,0.578,0.137,0.27,0.157,,5e-06,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.012552261352539062,12.707952499389648
mlp,lc,0.825,0.811,0.811,0.825,0.17,0.186,0.186,0.17,1.612,0.03,0.391,0.223,0.444,0.286,,0.0,original,20,8,5395.058561325073,0,8.197461189415758e-07,0.012552261352539062,12.707952499389648
naive_bayes,lc,0.775,0.758,0.758,0.775,0.146,0.161,0.161,0.146,0.507,0.001,0.584,0.458,0.909,0.836,,0.0,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.012552261352539062,12.707952499389648
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.594,0.003,0.192,0.005,0.009,0.005,,0.0,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.012552261352539062,12.707952499389648
knn,lc,0.875,0.871,0.871,0.875,0.112,0.116,0.116,0.112,0.716,0.0,0.274,0.03,0.058,0.031,,0.0,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.012552261352539062,12.707952499389648
xgb,lc,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,1.158,0.072,0.465,0.138,0.273,0.159,,0.0,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.012552261352539062,12.707952499389648
rf,lc,0.825,0.809,0.809,0.825,0.127,0.149,0.149,0.127,10.788,0.15,0.442,0.066,0.13,0.07,,5e-06,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.012552261352539062,12.707952499389648
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.998,0.052,0.311,0.092,0.183,0.102,,1e-06,latent,20,8,5395.058561325073,0,8.197461189415758e-07,0.012552261352539062,12.707952499389648
naive_bayes,random,0.85,0.845,0.845,0.85,0.05,0.056,0.056,0.05,0.553,0.001,0.793,0.381,0.754,0.607,,0.0,original,20,9,,,,,
logreg,random,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,0.735,0.004,0.839,0.475,0.933,0.877,,0.0,original,20,9,,,,,
knn,random,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,0.728,0.001,0.855,0.479,0.939,0.887,,1e-06,original,20,9,,,,,
xgb,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.182,0.014,0.898,0.515,0.978,0.96,,0.0,original,20,9,,,,,
rf,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,9.185,0.094,0.888,0.497,0.962,0.929,,2e-06,original,20,9,,,,,
mlp,random,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.798,0.034,0.848,0.479,0.938,0.886,,1e-06,original,20,9,,,,,
naive_bayes,k-means,0.7,0.677,0.677,0.7,0.061,0.072,0.072,0.061,0.533,0.001,0.78,0.362,0.716,0.56,,0.0,original,20,9,1983.196189403534,0,7.808841967339478e-07,0.0011222362518310547,30.015064239501953
logreg,k-means,0.75,0.745,0.745,0.75,0.079,0.081,0.081,0.079,0.824,0.009,0.767,0.454,0.897,0.816,,0.0,original,20,9,1983.196189403534,0,7.808841967339478e-07,0.0011222362518310547,30.015064239501953
