model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
svc,k-means,0.712,0.71,0.71,0.712,0.082,0.085,0.085,0.082,1.425,0.008,0.769,0.703,0.756,0.738,,9e-06,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0008001327514648438,0.8874363899230957
naive_bayes,k-center,0.512,0.396,0.396,0.512,0.038,0.05,0.05,0.038,0.814,0.001,0.548,0.422,0.435,0.423,,1e-06,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0008420944213867188,0.4523286819458008
logreg,k-center,0.581,0.58,0.58,0.581,0.085,0.085,0.085,0.085,0.997,0.014,0.714,0.679,0.747,0.732,,9e-06,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0008420944213867188,0.4523286819458008
knn,k-center,0.475,0.468,0.468,0.475,0.054,0.061,0.061,0.054,0.968,0.001,0.631,0.574,0.637,0.608,,3e-06,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0008420944213867188,0.4523286819458008
xgb,k-center,0.444,0.441,0.441,0.444,0.109,0.106,0.106,0.109,1.521,0.052,0.597,0.551,0.622,0.593,,0.0,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0008420944213867188,0.4523286819458008
rf,k-center,0.512,0.508,0.508,0.512,0.054,0.053,0.053,0.054,14.496,0.355,0.709,0.696,0.771,0.765,,1.3e-05,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0008420944213867188,0.4523286819458008
mlp,k-center,0.512,0.509,0.509,0.512,0.067,0.07,0.07,0.067,2.874,1.917,0.671,0.643,0.721,0.705,,1.5e-05,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0008420944213867188,0.4523286819458008
svc,k-center,0.575,0.574,0.574,0.575,0.096,0.097,0.097,0.096,1.226,0.013,0.693,0.649,0.716,0.696,,1.4e-05,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0008420944213867188,0.4523286819458008
naive_bayes,k-center,0.512,0.46,0.46,0.512,0.042,0.057,0.057,0.042,0.768,0.001,0.582,0.589,0.725,0.755,,0.0,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0008420944213867188,0.4523286819458008
logreg,k-center,0.581,0.579,0.579,0.581,0.042,0.041,0.041,0.042,1.117,0.019,0.701,0.632,0.689,0.664,,0.0,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0008420944213867188,0.4523286819458008
knn,k-center,0.506,0.5,0.5,0.506,0.064,0.061,0.061,0.064,0.925,0.001,0.587,0.437,0.442,0.437,,5e-06,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0008420944213867188,0.4523286819458008
xgb,k-center,0.475,0.472,0.472,0.475,0.098,0.095,0.095,0.098,1.936,0.059,0.573,0.531,0.604,0.573,,1e-06,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0008420944213867188,0.4523286819458008
rf,k-center,0.438,0.437,0.437,0.438,0.068,0.069,0.069,0.068,11.455,0.183,0.623,0.513,0.545,0.521,,7e-06,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0008420944213867188,0.4523286819458008
mlp,k-center,0.512,0.51,0.51,0.512,0.051,0.051,0.051,0.051,2.31,0.029,0.732,0.659,0.712,0.69,,1.7e-05,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0008420944213867188,0.4523286819458008
svc,k-center,0.575,0.571,0.571,0.575,0.073,0.073,0.073,0.073,1.154,0.009,0.672,0.545,0.573,0.551,,1.2e-05,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0008420944213867188,0.4523286819458008
naive_bayes,ag,0.688,0.659,0.659,0.688,0.103,0.123,0.123,0.103,0.818,0.001,0.642,0.582,0.644,0.616,,1e-06,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009050369262695312,63.02995252609253
logreg,ag,0.756,0.754,0.754,0.756,0.036,0.035,0.035,0.036,1.03,0.005,0.761,0.734,0.796,0.787,,4e-06,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009050369262695312,63.02995252609253
knn,ag,0.756,0.754,0.754,0.756,0.036,0.035,0.035,0.036,0.941,0.001,0.768,0.71,0.765,0.749,,3e-06,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009050369262695312,63.02995252609253
xgb,ag,0.694,0.692,0.692,0.694,0.05,0.052,0.052,0.05,1.451,0.056,0.728,0.731,0.805,0.807,,1e-06,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009050369262695312,63.02995252609253
rf,ag,0.669,0.666,0.666,0.669,0.032,0.032,0.032,0.032,10.586,0.13,0.744,0.748,0.818,0.82,,5e-06,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009050369262695312,63.02995252609253
mlp,ag,0.738,0.735,0.735,0.738,0.032,0.032,0.032,0.032,2.962,2.026,0.768,0.741,0.801,0.793,,1.6e-05,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009050369262695312,63.02995252609253
svc,ag,0.769,0.765,0.765,0.769,0.038,0.036,0.036,0.038,1.238,0.008,0.761,0.71,0.768,0.752,,9e-06,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009050369262695312,63.02995252609253
naive_bayes,ag,0.606,0.582,0.582,0.606,0.032,0.033,0.033,0.032,0.797,0.001,0.594,0.6,0.72,0.732,,1e-06,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009050369262695312,63.02995252609253
logreg,ag,0.75,0.749,0.749,0.75,0.04,0.04,0.04,0.04,1.255,0.028,0.75,0.706,0.766,0.752,,0.0,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009050369262695312,63.02995252609253
knn,ag,0.725,0.722,0.722,0.725,0.041,0.044,0.044,0.041,0.869,0.001,0.764,0.71,0.766,0.75,,9e-06,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009050369262695312,63.02995252609253
xgb,ag,0.712,0.71,0.71,0.712,0.085,0.085,0.085,0.085,2.042,0.039,0.772,0.713,0.767,0.751,,0.0,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009050369262695312,63.02995252609253
rf,ag,0.65,0.647,0.647,0.65,0.031,0.033,0.033,0.031,13.069,0.25,0.756,0.7,0.756,0.739,,9e-06,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009050369262695312,63.02995252609253
mlp,ag,0.719,0.717,0.717,0.719,0.071,0.072,0.072,0.071,2.634,0.032,0.765,0.726,0.785,0.773,,1.2e-05,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009050369262695312,63.02995252609253
svc,ag,0.725,0.721,0.721,0.725,0.061,0.065,0.065,0.061,1.191,0.008,0.764,0.722,0.781,0.768,,9e-06,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009050369262695312,63.02995252609253
naive_bayes,lc,0.956,0.956,0.956,0.956,0.042,0.043,0.043,0.042,0.935,0.001,0.3,0.283,0.341,0.3,,1e-06,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009033679962158203,8.746688842773438
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.082,0.004,0.285,0.209,0.21,0.209,,6e-06,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009033679962158203,8.746688842773438
knn,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,1.005,0.001,0.255,0.191,0.196,0.192,,2e-06,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009033679962158203,8.746688842773438
xgb,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,1.39,0.037,0.356,0.207,0.171,0.213,,0.0,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009033679962158203,8.746688842773438
rf,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,11.205,0.157,0.26,0.185,0.182,0.185,,6e-06,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009033679962158203,8.746688842773438
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.68,3.699,0.262,0.195,0.198,0.195,,2.2e-05,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009033679962158203,8.746688842773438
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.097,0.002,0.292,0.21,0.208,0.21,,2e-06,original,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009033679962158203,8.746688842773438
naive_bayes,lc,0.988,0.987,0.987,0.988,0.015,0.015,0.015,0.015,0.8,0.001,0.424,0.272,0.247,0.275,,0.0,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009033679962158203,8.746688842773438
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.98,0.003,0.325,0.213,0.195,0.214,,0.0,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009033679962158203,8.746688842773438
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.868,0.001,0.364,0.21,0.171,0.216,,6e-06,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009033679962158203,8.746688842773438
xgb,lc,0.988,0.987,0.987,0.988,0.015,0.015,0.015,0.015,1.468,0.04,0.413,0.227,0.178,0.238,,1e-06,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009033679962158203,8.746688842773438
rf,lc,0.988,0.987,0.987,0.988,0.015,0.015,0.015,0.015,11.855,0.174,0.41,0.206,0.146,0.223,,4e-06,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009033679962158203,8.746688842773438
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.057,0.056,0.313,0.212,0.2,0.213,,1.3e-05,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009033679962158203,8.746688842773438
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.187,0.002,0.331,0.213,0.193,0.215,,1e-06,latent,80,6,969.2015111446381,0,4.975781697936425e-07,0.0009033679962158203,8.746688842773438
naive_bayes,random,0.65,0.625,0.625,0.65,0.036,0.035,0.035,0.036,0.835,0.001,0.679,0.558,0.589,0.566,,1e-06,original,80,7,,,,,
logreg,random,0.781,0.778,0.778,0.781,0.071,0.077,0.077,0.071,0.992,0.003,0.784,0.752,0.809,0.8,,5e-06,original,80,7,,,,,
knn,random,0.75,0.746,0.746,0.75,0.02,0.024,0.024,0.02,0.947,0.001,0.771,0.737,0.796,0.786,,3e-06,original,80,7,,,,,
xgb,random,0.775,0.774,0.774,0.775,0.061,0.062,0.062,0.061,1.38,0.044,0.754,0.724,0.787,0.776,,1e-06,original,80,7,,,,,
rf,random,0.744,0.741,0.741,0.744,0.08,0.082,0.082,0.08,14.94,0.417,0.763,0.711,0.768,0.752,,1.4e-05,original,80,7,,,,,
mlp,random,0.756,0.754,0.754,0.756,0.067,0.069,0.069,0.067,3.332,1.947,0.793,0.753,0.807,0.797,,1.5e-05,original,80,7,,,,,
svc,random,0.781,0.778,0.778,0.781,0.052,0.056,0.056,0.052,1.205,0.018,0.784,0.746,0.802,0.791,,1.6e-05,original,80,7,,,,,
naive_bayes,k-means,0.675,0.64,0.64,0.675,0.061,0.075,0.075,0.061,0.769,0.001,0.651,0.614,0.688,0.667,,1e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0008296966552734375,0.7340846061706543
logreg,k-means,0.781,0.776,0.776,0.781,0.034,0.039,0.039,0.034,1.039,0.011,0.775,0.759,0.819,0.814,,6e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0008296966552734375,0.7340846061706543
knn,k-means,0.781,0.777,0.777,0.781,0.056,0.06,0.06,0.056,0.949,0.001,0.759,0.746,0.81,0.806,,3e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0008296966552734375,0.7340846061706543
xgb,k-means,0.731,0.728,0.728,0.731,0.064,0.069,0.069,0.064,1.439,0.032,0.73,0.731,0.804,0.805,,1e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0008296966552734375,0.7340846061706543
rf,k-means,0.731,0.727,0.727,0.731,0.07,0.073,0.073,0.07,14.305,0.368,0.739,0.752,0.824,0.829,,1.6e-05,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0008296966552734375,0.7340846061706543
mlp,k-means,0.769,0.765,0.765,0.769,0.058,0.062,0.062,0.058,2.789,2.069,0.784,0.765,0.823,0.817,,9e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0008296966552734375,0.7340846061706543
svc,k-means,0.781,0.776,0.776,0.781,0.052,0.057,0.057,0.052,1.193,0.008,0.789,0.74,0.793,0.78,,1.1e-05,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0008296966552734375,0.7340846061706543
naive_bayes,k-means,0.588,0.537,0.537,0.588,0.05,0.073,0.073,0.05,0.767,0.001,0.56,0.557,0.715,0.765,,0.0,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0008296966552734375,0.7340846061706543
logreg,k-means,0.775,0.772,0.772,0.775,0.072,0.075,0.075,0.072,1.172,0.01,0.766,0.709,0.764,0.748,,0.0,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0008296966552734375,0.7340846061706543
knn,k-means,0.706,0.703,0.703,0.706,0.064,0.068,0.068,0.064,0.845,0.001,0.75,0.733,0.8,0.794,,2e-06,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0008296966552734375,0.7340846061706543
xgb,k-means,0.675,0.67,0.67,0.675,0.102,0.107,0.107,0.102,1.827,0.036,0.741,0.706,0.77,0.757,,2e-06,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0008296966552734375,0.7340846061706543
rf,k-means,0.681,0.679,0.679,0.681,0.08,0.08,0.08,0.08,12.234,0.239,0.774,0.738,0.796,0.785,,9e-06,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0008296966552734375,0.7340846061706543
mlp,k-means,0.731,0.727,0.727,0.731,0.081,0.083,0.083,0.081,2.265,0.039,0.768,0.724,0.782,0.769,,1.8e-05,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0008296966552734375,0.7340846061706543
svc,k-means,0.731,0.726,0.726,0.731,0.083,0.089,0.089,0.083,1.221,0.012,0.755,0.732,0.796,0.788,,1.1e-05,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0008296966552734375,0.7340846061706543
naive_bayes,k-center,0.588,0.54,0.54,0.588,0.087,0.106,0.106,0.087,0.837,0.001,0.673,0.591,0.641,0.613,,1e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0007390975952148438,0.40067338943481445
logreg,k-center,0.581,0.578,0.578,0.581,0.076,0.076,0.076,0.076,1.096,0.005,0.746,0.733,0.8,0.795,,4e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0007390975952148438,0.40067338943481445
knn,k-center,0.538,0.526,0.526,0.538,0.054,0.052,0.052,0.054,0.874,0.001,0.697,0.619,0.672,0.646,,2e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0007390975952148438,0.40067338943481445
xgb,k-center,0.538,0.529,0.529,0.538,0.072,0.077,0.077,0.072,1.425,0.032,0.62,0.54,0.589,0.559,,0.0,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0007390975952148438,0.40067338943481445
rf,k-center,0.556,0.549,0.549,0.556,0.05,0.047,0.047,0.05,10.625,0.244,0.735,0.737,0.809,0.81,,1e-05,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0007390975952148438,0.40067338943481445
mlp,k-center,0.538,0.529,0.529,0.538,0.072,0.076,0.076,0.072,2.768,2.233,0.734,0.695,0.759,0.745,,1.4e-05,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0007390975952148438,0.40067338943481445
svc,k-center,0.594,0.592,0.592,0.594,0.084,0.082,0.082,0.084,1.244,0.011,0.77,0.731,0.79,0.778,,1.4e-05,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0007390975952148438,0.40067338943481445
naive_bayes,k-center,0.512,0.464,0.464,0.512,0.054,0.076,0.076,0.054,0.779,0.001,0.58,0.58,0.694,0.694,,0.0,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0007390975952148438,0.40067338943481445
logreg,k-center,0.631,0.628,0.628,0.631,0.054,0.052,0.052,0.054,1.062,0.005,0.714,0.616,0.66,0.635,,0.0,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0007390975952148438,0.40067338943481445
knn,k-center,0.519,0.509,0.509,0.519,0.098,0.102,0.102,0.098,0.912,0.001,0.601,0.594,0.695,0.686,,3e-06,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0007390975952148438,0.40067338943481445
xgb,k-center,0.556,0.55,0.55,0.556,0.075,0.078,0.078,0.075,2.047,0.054,0.594,0.511,0.557,0.527,,3e-06,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0007390975952148438,0.40067338943481445
rf,k-center,0.5,0.492,0.492,0.5,0.071,0.074,0.074,0.071,13.763,0.277,0.637,0.496,0.513,0.498,,9e-06,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0007390975952148438,0.40067338943481445
mlp,k-center,0.488,0.484,0.484,0.488,0.106,0.105,0.105,0.106,2.33,0.029,0.698,0.594,0.636,0.61,,1.2e-05,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0007390975952148438,0.40067338943481445
svc,k-center,0.612,0.608,0.608,0.612,0.07,0.069,0.069,0.07,1.371,0.011,0.761,0.735,0.797,0.788,,1.2e-05,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0007390975952148438,0.40067338943481445
naive_bayes,ag,0.625,0.579,0.579,0.625,0.034,0.056,0.056,0.034,0.817,0.002,0.65,0.569,0.62,0.591,,1e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009322166442871094,70.78283286094666
logreg,ag,0.775,0.772,0.772,0.775,0.036,0.039,0.039,0.036,1.02,0.005,0.772,0.753,0.813,0.807,,9e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009322166442871094,70.78283286094666
knn,ag,0.738,0.732,0.732,0.738,0.054,0.057,0.057,0.054,0.899,0.001,0.76,0.703,0.759,0.742,,3e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009322166442871094,70.78283286094666
xgb,ag,0.744,0.741,0.741,0.744,0.041,0.041,0.041,0.041,1.405,0.047,0.675,0.7,0.797,0.816,,3e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009322166442871094,70.78283286094666
rf,ag,0.725,0.722,0.722,0.725,0.061,0.062,0.062,0.061,10.086,0.12,0.729,0.745,0.821,0.828,,5e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009322166442871094,70.78283286094666
mlp,ag,0.75,0.747,0.747,0.75,0.034,0.033,0.033,0.034,2.799,2.507,0.775,0.748,0.807,0.799,,2.1e-05,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009322166442871094,70.78283286094666
svc,ag,0.781,0.779,0.779,0.781,0.04,0.042,0.042,0.04,1.172,0.012,0.789,0.746,0.8,0.789,,1.2e-05,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009322166442871094,70.78283286094666
naive_bayes,ag,0.625,0.596,0.596,0.625,0.052,0.073,0.073,0.052,0.796,0.001,0.575,0.58,0.726,0.768,,1e-06,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009322166442871094,70.78283286094666
logreg,ag,0.744,0.74,0.74,0.744,0.072,0.072,0.072,0.072,0.988,0.015,0.764,0.729,0.79,0.779,,0.0,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009322166442871094,70.78283286094666
knn,ag,0.688,0.685,0.685,0.688,0.056,0.057,0.057,0.056,0.778,0.001,0.748,0.706,0.767,0.753,,1.7e-05,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009322166442871094,70.78283286094666
xgb,ag,0.694,0.692,0.692,0.694,0.061,0.062,0.062,0.061,2.072,0.032,0.751,0.704,0.763,0.748,,1e-06,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009322166442871094,70.78283286094666
rf,ag,0.725,0.723,0.723,0.725,0.064,0.063,0.063,0.064,13.894,0.266,0.756,0.733,0.797,0.789,,1e-05,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009322166442871094,70.78283286094666
mlp,ag,0.706,0.703,0.703,0.706,0.073,0.072,0.072,0.073,3.068,0.038,0.771,0.734,0.792,0.781,,1e-05,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009322166442871094,70.78283286094666
svc,ag,0.744,0.74,0.74,0.744,0.061,0.06,0.06,0.061,1.166,0.007,0.757,0.742,0.806,0.801,,9e-06,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009322166442871094,70.78283286094666
naive_bayes,lc,0.9,0.897,0.897,0.9,0.08,0.084,0.084,0.08,0.761,0.001,0.336,0.298,0.344,0.309,,1e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009636878967285156,8.155393838882446
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.977,0.003,0.231,0.183,0.196,0.184,,4e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009636878967285156,8.155393838882446
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.952,0.001,0.235,0.218,0.261,0.227,,3e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009636878967285156,8.155393838882446
xgb,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,1.46,0.069,0.383,0.186,0.125,0.203,,0.0,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009636878967285156,8.155393838882446
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.784,0.454,0.308,0.181,0.149,0.185,,1.6e-05,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009636878967285156,8.155393838882446
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.975,6.537,0.219,0.207,0.252,0.216,,2.1e-05,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009636878967285156,8.155393838882446
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.353,0.003,0.214,0.216,0.277,0.233,,2e-06,original,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009636878967285156,8.155393838882446
naive_bayes,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,0.775,0.001,0.396,0.199,0.14,0.215,,0.0,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009636878967285156,8.155393838882446
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.999,0.004,0.332,0.188,0.149,0.194,,0.0,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009636878967285156,8.155393838882446
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.978,0.001,0.35,0.19,0.145,0.2,,8e-06,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009636878967285156,8.155393838882446
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.377,0.027,0.409,0.195,0.129,0.215,,1e-06,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009636878967285156,8.155393838882446
rf,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,12.619,0.158,0.409,0.199,0.135,0.218,,3e-06,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009636878967285156,8.155393838882446
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.938,0.081,0.265,0.198,0.202,0.198,,2.3e-05,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009636878967285156,8.155393838882446
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.038,0.003,0.324,0.186,0.151,0.192,,2e-06,latent,80,7,1152.9729804992676,0,4.939495775462428e-07,0.0009636878967285156,8.155393838882446
naive_bayes,random,0.706,0.692,0.692,0.706,0.042,0.047,0.047,0.042,1.085,0.002,0.632,0.479,0.489,0.48,,1e-06,original,80,8,,,,,
logreg,random,0.831,0.831,0.831,0.831,0.042,0.042,0.042,0.042,1.202,0.007,0.789,0.727,0.778,0.763,,4e-06,original,80,8,,,,,
knn,random,0.8,0.797,0.797,0.8,0.1,0.101,0.101,0.1,1.084,0.001,0.766,0.687,0.737,0.716,,3e-06,original,80,8,,,,,
xgb,random,0.825,0.825,0.825,0.825,0.054,0.055,0.055,0.054,1.437,0.055,0.781,0.714,0.765,0.747,,1e-06,original,80,8,,,,,
rf,random,0.806,0.805,0.805,0.806,0.111,0.112,0.112,0.111,15.154,0.384,0.775,0.716,0.77,0.754,,1.7e-05,original,80,8,,,,,
mlp,random,0.812,0.812,0.812,0.812,0.088,0.089,0.089,0.088,3.277,2.091,0.791,0.729,0.78,0.764,,1.7e-05,original,80,8,,,,,
svc,random,0.819,0.816,0.816,0.819,0.061,0.061,0.061,0.061,1.26,0.008,0.771,0.699,0.749,0.73,,1.2e-05,original,80,8,,,,,
naive_bayes,k-means,0.669,0.649,0.649,0.669,0.025,0.038,0.038,0.025,0.812,0.001,0.66,0.561,0.603,0.576,,1e-06,original,80,8,988.6145875453949,0,5.663587053530963e-07,0.0008118152618408203,0.6812069416046143
logreg,k-means,0.688,0.682,0.682,0.688,0.068,0.074,0.074,0.068,0.908,0.003,0.775,0.755,0.814,0.808,,6e-06,original,80,8,988.6145875453949,0,5.663587053530963e-07,0.0008118152618408203,0.6812069416046143
knn,k-means,0.681,0.677,0.677,0.681,0.036,0.038,0.038,0.036,0.873,0.001,0.728,0.678,0.74,0.722,,8e-06,original,80,8,988.6145875453949,0,5.663587053530963e-07,0.0008118152618408203,0.6812069416046143
xgb,k-means,0.669,0.667,0.667,0.669,0.058,0.058,0.058,0.058,1.437,0.033,0.69,0.679,0.76,0.754,,0.0,original,80,8,988.6145875453949,0,5.663587053530963e-07,0.0008118152618408203,0.6812069416046143
rf,k-means,0.65,0.645,0.645,0.65,0.046,0.047,0.047,0.046,12.532,0.352,0.713,0.737,0.819,0.831,,1.3e-05,original,80,8,988.6145875453949,0,5.663587053530963e-07,0.0008118152618408203,0.6812069416046143
mlp,k-means,0.65,0.645,0.645,0.65,0.064,0.067,0.067,0.064,2.594,2.251,0.778,0.752,0.811,0.803,,9e-06,original,80,8,988.6145875453949,0,5.663587053530963e-07,0.0008118152618408203,0.6812069416046143
svc,k-means,0.706,0.697,0.697,0.706,0.076,0.08,0.08,0.076,1.269,0.012,0.755,0.748,0.814,0.811,,1.6e-05,original,80,8,988.6145875453949,0,5.663587053530963e-07,0.0008118152618408203,0.6812069416046143
naive_bayes,k-means,0.562,0.52,0.52,0.562,0.048,0.065,0.065,0.048,0.794,0.002,0.552,0.549,0.707,0.752,,0.0,latent,80,8,988.6145875453949,0,5.663587053530963e-07,0.0008118152618408203,0.6812069416046143
logreg,k-means,0.7,0.698,0.698,0.7,0.054,0.055,0.055,0.054,1.269,0.023,0.775,0.737,0.794,0.783,,0.0,latent,80,8,988.6145875453949,0,5.663587053530963e-07,0.0008118152618408203,0.6812069416046143
knn,k-means,0.606,0.598,0.598,0.606,0.094,0.096,0.096,0.094,0.876,0.001,0.752,0.694,0.751,0.733,,2e-06,latent,80,8,988.6145875453949,0,5.663587053530963e-07,0.0008118152618408203,0.6812069416046143
